;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
1849;2;3;910;1090;Schnelllader;840;1000;0,2718832671046414;45;MCS;2021-01-03 15:10:00;3790;1
1850;2;3;915;1091;Schnelllader;960;1000;0,2744289000167912;45;MCS;2021-01-03 15:15:00;3795;1
1851;2;3;915;1092;Schnelllader;600;1000;0,3272328557951404;45;MCS;2021-01-03 15:15:00;3795;1
1853;2;3;930;1094;Schnelllader;840;1000;0,3597166393974272;45;MCS;2021-01-03 15:30:00;3810;1
1854;2;3;940;1095;Schnelllader;840;1000;0,3509814107504289;45;MCS;2021-01-03 15:40:00;3820;1
1855;2;3;940;1096;Schnelllader;960;1000;0,2620230644750821;45;MCS;2021-01-03 15:40:00;3820;1
1859;2;3;955;1100;Schnelllader;960;1000;0,2710046738272689;45;MCS;2021-01-03 15:55:00;3835;1
1860;2;3;955;1101;Schnelllader;960;1000;0,2747526198859812;45;MCS;2021-01-03 15:55:00;3835;1
1862;2;3;960;1103;Schnelllader;600;1000;0,3791162354443485;45;MCS;2021-01-03 16:00:00;3840;1
1863;2;3;960;1104;Schnelllader;840;1000;0,2860425778248294;45;MCS;2021-01-03 16:00:00;3840;1
1864;2;3;960;1105;Schnelllader;840;1000;0,2526901105257816;45;MCS;2021-01-03 16:00:00;3840;1
1866;2;3;965;1107;Schnelllader;960;1000;0,3085271040554884;45;MCS;2021-01-03 16:05:00;3845;1
1867;2;3;965;1108;Schnelllader;600;1000;0,4037391769703268;45;MCS;2021-01-03 16:05:00;3845;1
1869;2;3;975;1110;Schnelllader;960;1000;0,3362814148424264;45;MCS;2021-01-03 16:15:00;3855;1
1870;2;3;975;1111;Schnelllader;840;1000;0,3159147002138857;45;MCS;2021-01-03 16:15:00;3855;1
1875;2;3;990;1116;Schnelllader;960;1000;0,3432938340914532;45;MCS;2021-01-03 16:30:00;3870;1
1876;2;3;990;1117;Schnelllader;720;1000;0,3121748390400877;45;MCS;2021-01-03 16:30:00;3870;1
1878;2;3;995;1119;Schnelllader;960;1000;0,2582202646721914;45;MCS;2021-01-03 16:35:00;3875;1
1879;2;3;995;1120;Schnelllader;840;1000;0,2506193131082641;45;MCS;2021-01-03 16:35:00;3875;1
1880;2;3;995;1121;Schnelllader;720;1000;0,3873879186424886;45;MCS;2021-01-03 16:35:00;3875;1
1881;2;3;995;1122;Schnelllader;720;1000;0,2931485021085777;45;MCS;2021-01-03 16:35:00;3875;1
1883;2;3;1000;1124;Schnelllader;960;1000;0,3034765883600946;45;MCS;2021-01-03 16:40:00;3880;1
1886;2;3;1010;1127;Schnelllader;720;1000;0,2566365963936132;45;MCS;2021-01-03 16:50:00;3890;1
1888;2;3;1015;1129;Schnelllader;840;1000;0,2294881418485252;45;MCS;2021-01-03 16:55:00;3895;1
1890;2;3;1015;1131;Schnelllader;720;1000;0,262375829230363;45;MCS;2021-01-03 16:55:00;3895;1
1891;2;3;1015;1132;Schnelllader;720;1000;0,2648908925077861;45;MCS;2021-01-03 16:55:00;3895;1
1895;2;3;1030;1136;Schnelllader;960;1000;0,2954669360838576;45;MCS;2021-01-03 17:10:00;3910;1
1896;2;3;1030;1137;Schnelllader;720;1000;0,4046897269201243;45;MCS;2021-01-03 17:10:00;3910;1
1900;2;3;1035;1141;Schnelllader;960;1000;0,2972792646799502;45;MCS;2021-01-03 17:15:00;3915;1
1901;2;3;1035;1142;Schnelllader;960;1000;0,2672808136926844;45;MCS;2021-01-03 17:15:00;3915;1
1904;2;3;1040;1145;Schnelllader;600;1000;0,3730518840745691;45;MCS;2021-01-03 17:20:00;3920;1
1908;2;3;1045;1149;Schnelllader;720;1000;0,3791200213964997;45;MCS;2021-01-03 17:25:00;3925;1
1909;2;3;1045;1150;Schnelllader;840;1000;0,3439342304925519;45;MCS;2021-01-03 17:25:00;3925;1
1910;2;3;1050;1151;Schnelllader;720;1000;0,3491969387083448;45;MCS;2021-01-03 17:30:00;3930;1
1911;2;3;1050;1152;Schnelllader;720;1000;0,3247369239817466;45;MCS;2021-01-03 17:30:00;3930;1
1913;2;3;1055;1154;Schnelllader;840;1000;0,2592949030749959;45;MCS;2021-01-03 17:35:00;3935;1
1914;2;3;1055;1155;Schnelllader;840;1000;0,267166839504844;45;MCS;2021-01-03 17:35:00;3935;1
1915;2;3;1055;1156;Schnelllader;960;1000;0,2533229583964388;45;MCS;2021-01-03 17:35:00;3935;1
1919;2;3;1060;1160;Schnelllader;600;1000;0,3354685357889449;45;MCS;2021-01-03 17:40:00;3940;1
1922;2;3;1065;1163;Schnelllader;960;1000;0,2588411605360828;45;MCS;2021-01-03 17:45:00;3945;1
1923;2;3;1065;1164;Schnelllader;840;1000;0,3548632599050773;45;MCS;2021-01-03 17:45:00;3945;1
1924;2;3;1065;1165;Schnelllader;600;1000;0,3468652781471756;45;MCS;2021-01-03 17:45:00;3945;1
1927;2;3;1070;1168;Schnelllader;600;1000;0,2023655105139575;45;MCS;2021-01-03 17:50:00;3950;1
1928;2;3;1075;1169;Schnelllader;720;1000;0,3060695536123313;45;MCS;2021-01-03 17:55:00;3955;1
1929;2;3;1080;1170;Schnelllader;960;1000;0,2512286459223842;45;MCS;2021-01-03 18:00:00;3960;1
1935;2;3;1085;1176;Schnelllader;720;1000;0,2018243012555847;45;MCS;2021-01-03 18:05:00;3965;1
1936;2;3;1085;1177;Schnelllader;840;1000;0,3134470997561523;45;MCS;2021-01-03 18:05:00;3965;1
1944;2;3;1100;1185;Schnelllader;720;1000;0,2470197763118248;45;MCS;2021-01-03 18:20:00;3980;1
1945;2;3;1100;1186;Schnelllader;600;1000;0,3171299825882906;45;MCS;2021-01-03 18:20:00;3980;1
1946;2;3;1100;1187;Schnelllader;840;1000;0,2386037928793669;45;MCS;2021-01-03 18:20:00;3980;1
1947;2;3;1100;1188;Schnelllader;840;1000;0,3289450327762009;45;MCS;2021-01-03 18:20:00;3980;1
1948;2;3;1105;1189;Schnelllader;840;1000;0,2876035975048082;45;MCS;2021-01-03 18:25:00;3985;1
1949;2;3;1105;1190;Schnelllader;960;1000;0,3256461675124075;45;MCS;2021-01-03 18:25:00;3985;1
1955;2;3;1115;1196;Schnelllader;720;1000;0,3014537232537536;45;MCS;2021-01-03 18:35:00;3995;1
1959;2;3;1125;1200;Schnelllader;600;1000;0,3636608987576246;45;MCS;2021-01-03 18:45:00;4005;1
1960;2;3;1125;1201;Schnelllader;960;1000;0,1947532637626281;45;MCS;2021-01-03 18:45:00;4005;1
1961;2;3;1130;1202;Schnelllader;840;1000;0,1959893037157976;45;MCS;2021-01-03 18:50:00;4010;1
1962;2;3;1130;1203;Schnelllader;960;1000;0,2648833073148037;45;MCS;2021-01-03 18:50:00;4010;1
1967;2;3;1135;1208;Schnelllader;840;1000;0,2162925023163284;45;MCS;2021-01-03 18:55:00;4015;1
1968;2;3;1135;1209;Schnelllader;720;1000;0,3437914656218038;45;MCS;2021-01-03 18:55:00;4015;1
1974;2;3;1140;1215;Schnelllader;960;1000;0,3214554455464903;45;MCS;2021-01-03 19:00:00;4020;1
1975;2;3;1140;1216;Schnelllader;960;1000;0,3154839457822865;45;MCS;2021-01-03 19:00:00;4020;1
1984;2;3;1155;1225;Schnelllader;960;1000;0,2092708899486313;45;MCS;2021-01-03 19:15:00;4035;1
1985;2;3;1155;1226;Schnelllader;840;1000;0,204876710843268;45;MCS;2021-01-03 19:15:00;4035;1
1986;2;3;1160;1227;Schnelllader;840;1000;0,2621061926608991;45;MCS;2021-01-03 19:20:00;4040;1
1987;2;3;1165;1228;Schnelllader;720;1000;0,2895512952719998;45;MCS;2021-01-03 19:25:00;4045;1
1991;2;3;1170;1232;Schnelllader;960;1000;0,2377477781137267;45;MCS;2021-01-03 19:30:00;4050;1
1992;2;3;1170;1233;Schnelllader;720;1000;0,2480631214330519;45;MCS;2021-01-03 19:30:00;4050;1
1993;2;3;1170;1234;Schnelllader;960;1000;0,2286954604901839;45;MCS;2021-01-03 19:30:00;4050;1
2000;2;3;1175;1241;Schnelllader;600;1000;0,3002619867314763;45;MCS;2021-01-03 19:35:00;4055;1
2001;2;3;1180;1242;Schnelllader;600;1000;0,1931944967256123;45;MCS;2021-01-03 19:40:00;4060;1
2005;2;3;1185;1246;Schnelllader;720;1000;0,1742707611066008;45;MCS;2021-01-03 19:45:00;4065;1
2006;2;3;1185;1247;Schnelllader;960;1000;0,3102703001424664;45;MCS;2021-01-03 19:45:00;4065;1
2009;2;3;1195;1250;Schnelllader;840;1000;0,2334008772119784;45;MCS;2021-01-03 19:55:00;4075;1
2012;2;3;1200;1253;Schnelllader;600;1000;0,2601119881672536;45;MCS;2021-01-03 20:00:00;4080;1
2013;2;3;1200;1254;Schnelllader;960;1000;0,3329728170821017;45;MCS;2021-01-03 20:00:00;4080;1
2016;2;3;1205;1257;Schnelllader;960;1000;0,190490047241032;45;MCS;2021-01-03 20:05:00;4085;1
2017;2;3;1205;1258;Schnelllader;960;1000;0,2792211514559796;45;MCS;2021-01-03 20:05:00;4085;1
2018;2;3;1205;1259;Schnelllader;960;1000;0,304124117148107;45;MCS;2021-01-03 20:05:00;4085;1
2019;2;3;1205;1260;Schnelllader;960;1000;0,3282371738646906;45;MCS;2021-01-03 20:05:00;4085;1
2022;2;3;1210;1263;Schnelllader;720;1000;0,3086862882854244;45;MCS;2021-01-03 20:10:00;4090;1
2025;2;3;1220;1266;Schnelllader;960;1000;0,175741313519128;45;MCS;2021-01-03 20:20:00;4100;1
2026;2;3;1220;1267;Schnelllader;960;1000;0,1887485825906105;45;MCS;2021-01-03 20:20:00;4100;1
2027;2;3;1220;1268;Schnelllader;840;1000;0,3371867021339981;45;MCS;2021-01-03 20:20:00;4100;1
2028;2;3;1220;1269;Schnelllader;960;1000;0,2722609968824404;45;MCS;2021-01-03 20:20:00;4100;1
2029;2;3;1220;1270;Schnelllader;960;1000;0,240588510470022;45;MCS;2021-01-03 20:20:00;4100;1
2030;2;3;1225;1271;Schnelllader;840;1000;0,2708994517037152;45;MCS;2021-01-03 20:25:00;4105;1
2031;2;3;1225;1272;Schnelllader;960;1000;0,1727253421979516;45;MCS;2021-01-03 20:25:00;4105;1
2036;2;3;1235;1277;Schnelllader;720;1000;0,3062800134574965;45;MCS;2021-01-03 20:35:00;4115;1
2037;2;3;1235;1278;Schnelllader;960;1000;0,1554367645281793;45;MCS;2021-01-03 20:35:00;4115;1
2038;2;3;1235;1279;Schnelllader;600;1000;0,2081260017534365;45;MCS;2021-01-03 20:35:00;4115;1
2041;2;3;1240;1282;Schnelllader;840;1000;0,2303945508795773;45;MCS;2021-01-03 20:40:00;4120;1
2042;2;3;1240;1283;Schnelllader;960;1000;0,2406261321609701;45;MCS;2021-01-03 20:40:00;4120;1
2043;2;3;1240;1284;Schnelllader;720;1000;0,2059371129732527;45;MCS;2021-01-03 20:40:00;4120;1
2044;2;3;1240;1285;Schnelllader;720;1000;0,2198813626992694;45;MCS;2021-01-03 20:40:00;4120;1
2045;2;3;1245;1286;Schnelllader;840;1000;0,1538006054545365;45;MCS;2021-01-03 20:45:00;4125;1
2046;2;3;1245;1287;Schnelllader;840;1000;0,31156361997195;45;MCS;2021-01-03 20:45:00;4125;1
2049;2;3;1255;1290;Schnelllader;960;1000;0,2479486856011968;45;MCS;2021-01-03 20:55:00;4135;1
2050;2;3;1255;1291;Schnelllader;840;1000;0,2906843630024823;45;MCS;2021-01-03 20:55:00;4135;1
2056;2;3;1265;1297;Schnelllader;960;1000;0,3339501718468922;45;MCS;2021-01-03 21:05:00;4145;1
2062;2;3;1270;1303;Schnelllader;840;1000;0,1995133552618357;45;MCS;2021-01-03 21:10:00;4150;1
2063;2;3;1270;1304;Schnelllader;840;1000;0,2130053425180048;45;MCS;2021-01-03 21:10:00;4150;1
2064;2;3;1275;1305;Schnelllader;960;1000;0,2783234467105013;45;MCS;2021-01-03 21:15:00;4155;1
2066;2;3;1280;1307;Schnelllader;960;1000;0,208575658027397;45;MCS;2021-01-03 21:20:00;4160;1
2067;2;3;1280;1308;Schnelllader;840;1000;0,2769640087260094;45;MCS;2021-01-03 21:20:00;4160;1
2069;2;3;1285;1310;Schnelllader;960;1000;0,1584651468667114;45;MCS;2021-01-03 21:25:00;4165;1
2071;2;3;1290;1312;Schnelllader;720;1000;0,1533331175162313;45;MCS;2021-01-03 21:30:00;4170;1
2073;2;3;1300;1314;Schnelllader;720;1000;0,1645628608945734;45;MCS;2021-01-03 21:40:00;4180;1
2074;2;3;1300;1315;Schnelllader;840;1000;0,1426847144871007;45;MCS;2021-01-03 21:40:00;4180;1
2075;2;3;1300;1316;Schnelllader;720;1000;0,3063162800034474;45;MCS;2021-01-03 21:40:00;4180;1
2081;2;3;1305;1322;Schnelllader;720;1000;0,2421080287280693;45;MCS;2021-01-03 21:45:00;4185;1
2083;2;3;1310;1324;Schnelllader;600;1000;0,2085972334573683;45;MCS;2021-01-03 21:50:00;4190;1
2087;2;3;1315;1328;Schnelllader;840;1000;0,2712332508580701;45;MCS;2021-01-03 21:55:00;4195;1
2088;2;3;1315;1329;Schnelllader;720;1000;0,3234276239608992;45;MCS;2021-01-03 21:55:00;4195;1
2089;2;3;1315;1330;Schnelllader;960;1000;0,2001140774063136;45;MCS;2021-01-03 21:55:00;4195;1
2092;2;3;1325;1333;Schnelllader;960;1000;0,3020142198750788;45;MCS;2021-01-03 22:05:00;4205;1
2095;2;3;1335;1336;Schnelllader;600;1000;0,2298020862752195;45;MCS;2021-01-03 22:15:00;4215;1
2096;2;3;1335;1337;Schnelllader;600;1000;0,1982119803861452;45;MCS;2021-01-03 22:15:00;4215;1
2100;2;3;1340;1341;Schnelllader;960;1000;0,239512656005342;45;MCS;2021-01-03 22:20:00;4220;1
2101;2;3;1340;1342;Schnelllader;840;1000;0,2070226833989697;45;MCS;2021-01-03 22:20:00;4220;1
2102;2;3;1340;1343;Schnelllader;960;1000;0,3199203838313305;45;MCS;2021-01-03 22:20:00;4220;1
2104;2;3;1345;1345;Schnelllader;840;1000;0,3143332713758138;45;MCS;2021-01-03 22:25:00;4225;1
2106;2;3;1350;1347;Schnelllader;720;1000;0,3148706468071973;45;MCS;2021-01-03 22:30:00;4230;1
2110;2;3;1365;1351;Schnelllader;840;1000;0,1762497913478775;45;MCS;2021-01-03 22:45:00;4245;1
2114;2;3;1380;1355;Schnelllader;960;1000;0,1586322048431863;45;MCS;2021-01-03 23:00:00;4260;1
2121;2;3;1390;1362;Schnelllader;840;1000;0,2330683312495452;45;MCS;2021-01-03 23:10:00;4270;1
2124;2;3;1395;1365;Schnelllader;960;1000;0,1421232408276553;45;MCS;2021-01-03 23:15:00;4275;1
2126;2;3;1420;1367;Schnelllader;840;1000;0,1973067125244881;45;MCS;2021-01-03 23:40:00;4300;1
2127;2;3;1435;1368;Schnelllader;840;1000;0,1091932613679644;45;MCS;2021-01-03 23:55:00;4315;1
2128;2;3;1435;1369;Schnelllader;960;1000;0,1404862515997822;45;MCS;2021-01-03 23:55:00;4315;1
2131;2;4;15;1372;Schnelllader;600;1000;0,1899166705840524;45;MCS;2021-01-04 00:15:00;4335;1
2150;2;4;570;1391;Schnelllader;720;1000;0,3607694530284765;45;MCS;2021-01-04 09:30:00;4890;1
2155;2;4;590;1396;Schnelllader;960;1000;0,3373643299021211;45;MCS;2021-01-04 09:50:00;4910;1
2158;2;4;600;1399;Schnelllader;720;1000;0,358341907041271;45;MCS;2021-01-04 10:00:00;4920;1
2159;2;4;600;1400;Schnelllader;720;1000;0,3376382680894444;45;MCS;2021-01-04 10:00:00;4920;1
2173;2;4;640;1414;Schnelllader;720;1000;0,3812553400992897;45;MCS;2021-01-04 10:40:00;4960;1
2179;2;4;645;1420;Schnelllader;600;1000;0,4439098792426227;45;MCS;2021-01-04 10:45:00;4965;1
2182;2;4;655;1423;Schnelllader;840;1000;0,3228136260488912;45;MCS;2021-01-04 10:55:00;4975;1
2185;2;4;660;1426;Schnelllader;960;1000;0,3394310922521971;45;MCS;2021-01-04 11:00:00;4980;1
2187;2;4;665;1428;Schnelllader;720;1000;0,3868095133385203;45;MCS;2021-01-04 11:05:00;4985;1
2189;2;4;670;1430;Schnelllader;600;1000;0,4106660863824262;45;MCS;2021-01-04 11:10:00;4990;1
2190;2;4;670;1431;Schnelllader;960;1000;0,3257319659646612;45;MCS;2021-01-04 11:10:00;4990;1
2196;2;4;675;1437;Schnelllader;720;1000;0,3185569013191359;45;MCS;2021-01-04 11:15:00;4995;1
2198;2;4;675;1439;Schnelllader;600;1000;0,4084165088647156;45;MCS;2021-01-04 11:15:00;4995;1
2201;2;4;680;1442;Schnelllader;720;1000;0,3679734354072799;45;MCS;2021-01-04 11:20:00;5000;1
2202;2;4;680;1443;Schnelllader;600;1000;0,4227777210203517;45;MCS;2021-01-04 11:20:00;5000;1
2203;2;4;680;1444;Schnelllader;720;1000;0,3596965893499526;45;MCS;2021-01-04 11:20:00;5000;1
2204;2;4;685;1445;Schnelllader;720;1000;0,3505596299763005;45;MCS;2021-01-04 11:25:00;5005;1
2205;2;4;685;1446;Schnelllader;720;1000;0,4010700499764283;45;MCS;2021-01-04 11:25:00;5005;1
2208;2;4;690;1449;Schnelllader;840;1000;0,3650392909993248;45;MCS;2021-01-04 11:30:00;5010;1
2212;2;4;700;1453;Schnelllader;600;1000;0,4378630832727003;45;MCS;2021-01-04 11:40:00;5020;1
2215;2;4;705;1456;Schnelllader;960;1000;0,3130694356862625;45;MCS;2021-01-04 11:45:00;5025;1
2217;2;4;705;1458;Schnelllader;840;1000;0,3509529014959363;45;MCS;2021-01-04 11:45:00;5025;1
2220;2;4;710;1461;Schnelllader;960;1000;0,3247003680424746;45;MCS;2021-01-04 11:50:00;5030;1
2222;2;4;715;1463;Schnelllader;840;1000;0,3317498920467888;45;MCS;2021-01-04 11:55:00;5035;1
2223;2;4;715;1464;Schnelllader;960;1000;0,3381042644100296;45;MCS;2021-01-04 11:55:00;5035;1
2226;2;4;725;1467;Schnelllader;960;1000;0,3222928490807142;45;MCS;2021-01-04 12:05:00;5045;1
2228;2;4;730;1469;Schnelllader;840;1000;0,3741678152962805;45;MCS;2021-01-04 12:10:00;5050;1
2230;2;4;730;1471;Schnelllader;960;1000;0,3145112689548776;45;MCS;2021-01-04 12:10:00;5050;1
2231;2;4;740;1472;Schnelllader;960;1000;0,3284663024856432;45;MCS;2021-01-04 12:20:00;5060;1
2233;2;4;740;1474;Schnelllader;600;1000;0,3771548483872251;45;MCS;2021-01-04 12:20:00;5060;1
2237;2;4;745;1478;Schnelllader;960;1000;0,3139681089033768;45;MCS;2021-01-04 12:25:00;5065;1
2239;2;4;750;1480;Schnelllader;840;1000;0,3532937568122997;45;MCS;2021-01-04 12:30:00;5070;1
2240;2;4;755;1481;Schnelllader;960;1000;0,3207968863374749;45;MCS;2021-01-04 12:35:00;5075;1
2246;2;4;765;1487;Schnelllader;600;1000;0,4353303649129956;45;MCS;2021-01-04 12:45:00;5085;1
2247;2;4;770;1488;Schnelllader;960;1000;0,2949871871137636;45;MCS;2021-01-04 12:50:00;5090;1
2249;2;4;775;1490;Schnelllader;720;1000;0,2881677944440022;45;MCS;2021-01-04 12:55:00;5095;1
2252;2;4;785;1493;Schnelllader;840;1000;0,3642499203615084;45;MCS;2021-01-04 13:05:00;5105;1
2255;2;4;785;1496;Schnelllader;720;1000;0,3771717479432207;45;MCS;2021-01-04 13:05:00;5105;1
2257;2;4;800;1498;Schnelllader;960;1000;0,2842164729911111;45;MCS;2021-01-04 13:20:00;5120;1
2259;2;4;800;1500;Schnelllader;720;1000;0,3526328937118251;45;MCS;2021-01-04 13:20:00;5120;1
2260;2;4;805;1501;Schnelllader;600;1000;0,4246321665909202;45;MCS;2021-01-04 13:25:00;5125;1
2262;2;4;805;1503;Schnelllader;600;1000;0,3839229879327341;45;MCS;2021-01-04 13:25:00;5125;1
2263;2;4;810;1504;Schnelllader;720;1000;0,3234384009208934;45;MCS;2021-01-04 13:30:00;5130;1
2264;2;4;810;1505;Schnelllader;960;1000;0,2910679804583733;45;MCS;2021-01-04 13:30:00;5130;1
2266;2;4;815;1507;Schnelllader;720;1000;0,3489105002983338;45;MCS;2021-01-04 13:35:00;5135;1
2267;2;4;825;1508;Schnelllader;720;1000;0,300380524829224;45;MCS;2021-01-04 13:45:00;5145;1
2268;2;4;830;1509;Schnelllader;960;1000;0,3369437522471822;45;MCS;2021-01-04 13:50:00;5150;1
2269;2;4;830;1510;Schnelllader;840;1000;0,2690193064989775;45;MCS;2021-01-04 13:50:00;5150;1
2270;2;4;830;1511;Schnelllader;600;1000;0,2768138339350935;45;MCS;2021-01-04 13:50:00;5150;1
2273;2;4;840;1514;Schnelllader;960;1000;0,3095205096647342;45;MCS;2021-01-04 14:00:00;5160;1
2274;2;4;840;1515;Schnelllader;960;1000;0,2989536520006673;45;MCS;2021-01-04 14:00:00;5160;1
2275;2;4;845;1516;Schnelllader;960;1000;0,275047566164055;45;MCS;2021-01-04 14:05:00;5165;1
2277;2;4;850;1518;Schnelllader;840;1000;0,2718296780690354;45;MCS;2021-01-04 14:10:00;5170;1
2278;2;4;855;1519;Schnelllader;600;1000;0,2625938469469037;45;MCS;2021-01-04 14:15:00;5175;1
2279;2;4;855;1520;Schnelllader;960;1000;0,2867762277107152;45;MCS;2021-01-04 14:15:00;5175;1
2281;2;4;860;1522;Schnelllader;840;1000;0,3673654127943079;45;MCS;2021-01-04 14:20:00;5180;1
2282;2;4;860;1523;Schnelllader;840;1000;0,3598267109496639;45;MCS;2021-01-04 14:20:00;5180;1
2284;2;4;865;1525;Schnelllader;840;1000;0,2817493577001064;45;MCS;2021-01-04 14:25:00;5185;1
2285;2;4;865;1526;Schnelllader;720;1000;0,3306242113683011;45;MCS;2021-01-04 14:25:00;5185;1
2286;2;4;870;1527;Schnelllader;720;1000;0,2736232221012747;45;MCS;2021-01-04 14:30:00;5190;1
2287;2;4;875;1528;Schnelllader;840;1000;0,2838872968310155;45;MCS;2021-01-04 14:35:00;5195;1
2288;2;4;875;1529;Schnelllader;720;1000;0,3639763372058787;45;MCS;2021-01-04 14:35:00;5195;1
2290;2;4;880;1531;Schnelllader;960;1000;0,3001803677298963;45;MCS;2021-01-04 14:40:00;5200;1
2291;2;4;880;1532;Schnelllader;720;1000;0,3457165101389333;45;MCS;2021-01-04 14:40:00;5200;1
2292;2;4;880;1533;Schnelllader;840;1000;0,2888823820855772;45;MCS;2021-01-04 14:40:00;5200;1
2293;2;4;880;1534;Schnelllader;720;1000;0,283090783485227;45;MCS;2021-01-04 14:40:00;5200;1
2295;2;4;885;1536;Schnelllader;600;1000;0,4359043060886243;45;MCS;2021-01-04 14:45:00;5205;1
2297;2;4;890;1538;Schnelllader;960;1000;0,3431612963124037;45;MCS;2021-01-04 14:50:00;5210;1
2298;2;4;895;1539;Schnelllader;720;1000;0,2747745656126186;45;MCS;2021-01-04 14:55:00;5215;1
2299;2;4;895;1540;Schnelllader;960;1000;0,2727495805537591;45;MCS;2021-01-04 14:55:00;5215;1
2301;2;4;895;1542;Schnelllader;720;1000;0,2608198156890352;45;MCS;2021-01-04 14:55:00;5215;1
2303;2;4;900;1544;Schnelllader;720;1000;0,3017723089958013;45;MCS;2021-01-04 15:00:00;5220;1
2304;2;4;900;1545;Schnelllader;840;1000;0,2480482009370269;45;MCS;2021-01-04 15:00:00;5220;1
2305;2;4;900;1546;Schnelllader;720;1000;0,3049023919484888;45;MCS;2021-01-04 15:00:00;5220;1
2307;2;4;905;1548;Schnelllader;600;1000;0,2607100127419789;45;MCS;2021-01-04 15:05:00;5225;1
2311;2;4;910;1552;Schnelllader;840;1000;0,2597472523554393;45;MCS;2021-01-04 15:10:00;5230;1
2312;2;4;910;1553;Schnelllader;960;1000;0,2714159723409406;45;MCS;2021-01-04 15:10:00;5230;1
2315;2;4;920;1556;Schnelllader;840;1000;0,2653483916676383;45;MCS;2021-01-04 15:20:00;5240;1
2318;2;4;920;1559;Schnelllader;840;1000;0,2525014941664564;45;MCS;2021-01-04 15:20:00;5240;1
2320;2;4;925;1561;Schnelllader;840;1000;0,3018615183641728;45;MCS;2021-01-04 15:25:00;5245;1
2325;2;4;935;1566;Schnelllader;720;1000;0,4105687646589659;45;MCS;2021-01-04 15:35:00;5255;1
2329;2;4;950;1570;Schnelllader;960;1000;0,2510804968581748;45;MCS;2021-01-04 15:50:00;5270;1
2330;2;4;950;1571;Schnelllader;960;1000;0,3231459641805738;45;MCS;2021-01-04 15:50:00;5270;1
2331;2;4;955;1572;Schnelllader;960;1000;0,3085848581924029;45;MCS;2021-01-04 15:55:00;5275;1
2332;2;4;960;1573;Schnelllader;840;1000;0,304405653149303;45;MCS;2021-01-04 16:00:00;5280;1
2333;2;4;960;1574;Schnelllader;840;1000;0,2491304462471358;45;MCS;2021-01-04 16:00:00;5280;1
2336;2;4;970;1577;Schnelllader;960;1000;0,2881852300196666;45;MCS;2021-01-04 16:10:00;5290;1
2337;2;4;970;1578;Schnelllader;960;1000;0,3270683176104761;45;MCS;2021-01-04 16:10:00;5290;1
2338;2;4;970;1579;Schnelllader;840;1000;0,3403781063691571;45;MCS;2021-01-04 16:10:00;5290;1
2339;2;4;970;1580;Schnelllader;960;1000;0,3424625015653008;45;MCS;2021-01-04 16:10:00;5290;1
2342;2;4;985;1583;Schnelllader;960;1000;0,286169423350656;45;MCS;2021-01-04 16:25:00;5305;1
2343;2;4;990;1584;Schnelllader;840;1000;0,2376856836877031;45;MCS;2021-01-04 16:30:00;5310;1
2345;2;4;995;1586;Schnelllader;840;1000;0,2764380423546951;45;MCS;2021-01-04 16:35:00;5315;1
2346;2;4;995;1587;Schnelllader;840;1000;0,3612625842310608;45;MCS;2021-01-04 16:35:00;5315;1
2349;2;4;1000;1590;Schnelllader;960;1000;0,2706402326739953;45;MCS;2021-01-04 16:40:00;5320;1
2350;2;4;1000;1591;Schnelllader;960;1000;0,2343813434632891;45;MCS;2021-01-04 16:40:00;5320;1
2351;2;4;1005;1592;Schnelllader;840;1000;0,286199756205698;45;MCS;2021-01-04 16:45:00;5325;1
2352;2;4;1005;1593;Schnelllader;960;1000;0,2515461792162123;45;MCS;2021-01-04 16:45:00;5325;1
2354;2;4;1015;1595;Schnelllader;840;1000;0,2459221906137038;45;MCS;2021-01-04 16:55:00;5335;1
2355;2;4;1015;1596;Schnelllader;840;1000;0,2194716767998448;45;MCS;2021-01-04 16:55:00;5335;1
2357;2;4;1030;1598;Schnelllader;840;1000;0,3683943701011178;45;MCS;2021-01-04 17:10:00;5350;1
2358;2;4;1035;1599;Schnelllader;720;1000;0,2670576578190918;45;MCS;2021-01-04 17:15:00;5355;1
2359;2;4;1035;1600;Schnelllader;960;1000;0,2354566945169137;45;MCS;2021-01-04 17:15:00;5355;1
2360;2;4;1035;1601;Schnelllader;600;1000;0,3827541554918451;45;MCS;2021-01-04 17:15:00;5355;1
2362;2;4;1040;1603;Schnelllader;840;1000;0,2412366744815754;45;MCS;2021-01-04 17:20:00;5360;1
2372;2;4;1065;1613;Schnelllader;960;1000;0,3294279805032538;45;MCS;2021-01-04 17:45:00;5385;1
2378;2;4;1075;1619;Schnelllader;720;1000;0,3637488923824599;45;MCS;2021-01-04 17:55:00;5395;1
2380;2;4;1085;1621;Schnelllader;600;1000;0,2850959955955582;45;MCS;2021-01-04 18:05:00;5405;1
2382;2;4;1090;1623;Schnelllader;600;1000;0,201297319338033;45;MCS;2021-01-04 18:10:00;5410;1
2383;2;4;1090;1624;Schnelllader;840;1000;0,217446244651825;45;MCS;2021-01-04 18:10:00;5410;1
2387;2;4;1095;1628;Schnelllader;840;1000;0,3683494146977949;45;MCS;2021-01-04 18:15:00;5415;1
